time,open,high,low,close,VWAP,Volume,Volume MA,Relative Volume,EMA 10,Plot EMA 20,Plot EMA50,Plot EMA 100,Plot EMA 200,Supertrend Up,Supertrend Down ,RSI,RSI-based MA,GapUp/GapDown,Gap Percentage,Candle Body,Candle Range,Body Percentage,Body Character,Upperwick %,Upper Wick Character,LowerWick %,Lower Wick Character,VIX,VIX % Change,Expected Range,UDR,LDR,"Today's Close In Range(IN=1,OUT=0)",,,,,,
26-12-2024,23775.8,23854.5,23653.6,23750.2,23752.76667,177681783,268490261.8,0.66,24008.82511,24144.20968,24311.54199,24301.67573,23692.87224,,24307.79527,38.8383225,49.25200455,48.15,0.2,-25.6,200.9,12.74,INDECISION,39.17,MODERATE,48.08,STRONG DEFEND,13.2375,-5.682223014,198.9753899,23974.77539,23576.82461,INSIDE,,,,,,
27-12-2024,23801.4,23938.85,23800.6,23813.4,23850.95,176821521,258994072.9,0.68,23973.29327,24112.704,24292.00701,24292.0069,23694.07152,,24307.79527,40.73667254,47.91690258,51.2,0.22,12,138.25,8.68,INDECISION,90.74,STRONG REJECT,0.58,NONE,13.9725,5.552407932,210.765962,24012.16596,23590.63404,INSIDE,,,,,,
30-12-2024,23796.9,23915.35,23599.3,23644.9,23719.85,364929453,263135342,1.39,23913.5854,24068.15123,24266.63026,24279.1929,23693.58225,,24298.50997,37.40336706,46.45712863,-16.5,-0.07,-152,316.05,48.09,MODERATE,37.48,MODERATE,14.43,MILD,14.4475,3.399534801,217.7170883,24014.61709,23579.18291,INSIDE,,,,,,
31-12-2024,23560.6,23689.85,23460.45,23644.8,23598.36667,193627727,261517669,0.74,23864.71533,24027.83207,24242.24476,24266.63067,23693.09686,,24099.85798,37.40141109,45.01523123,-84.3,-0.36,84.2,229.4,36.7,WEAK,19.64,MILD,43.66,STRONG DEFEND,14.5075,0.415296764,216.5598607,23777.15986,23344.04014,INSIDE,,,,,,
01-01-2025,23637.65,23822.8,23562.8,23742.9,23709.5,154921938,252290218.5,0.61,23842.56709,24000.69568,24222.66261,24256.25976,23693.59241,,24099.85798,40.67870896,43.75778402,-7.15,-0.03,105.25,260,40.48,MODERATE,30.73,MODERATE,28.79,MODERATE,13.7375,-5.307599517,206.2165816,23843.86658,23431.43342,INSIDE,,,,,,
02-01-2025,23783,24226.7,23751.55,24188.65,24055.63333,283200811,249050101.3,1.14,23905.49125,24018.59609,24221.32879,24254.92096,23698.51836,23376.59189,,52.77673268,43.56930776,40.1,0.17,405.65,475.15,85.37,STRONG,8.01,NONE,6.62,NONE,13.54,-1.43767061,206.6978689,23989.69787,23576.30213,OUT,,,,,,
03-01-2025,24196.4,24196.45,23976,24004.75,24059.06667,312279515,246590581,1.27,23923.5383,24017.27742,24212.8355,24249.96708,23701.56544,23508.01851,,48.39191346,42.71383507,7.75,0.03,-191.65,220.45,86.94,STRONG,0.02,NONE,13.04,MILD,15.65,15.58345643,238.6102347,24435.01023,23957.78977,INSIDE,,,,,,
06-01-2025,24045.8,24089.95,23551.9,23616.05,23752.63333,278061806,249157106.2,1.12,23867.63134,23979.06528,24189.43215,24237.41426,23700.71454,23508.01851,,40.69572822,41.53152808,41.05,0.17,-429.75,538.05,79.87,STRONG,8.21,NONE,11.92,MILD,14.66,-6.325878594,222.5322413,24268.33224,23823.26776,OUT,,,,,,
07-01-2025,23679.9,23795.2,23637.8,23707.9,23713.63333,262337253,249867003.4,1.05,23838.58927,23953.24002,24170.54853,24226.92883,23700.78604,23508.01851,,43.00251633,41.15197845,63.85,0.27,28,157.4,17.79,INDECISION,55.46,STRONG REJECT,26.75,MODERATE,14.465,-1.330150068,216.8856761,23896.78568,23463.01432,INSIDE,,,,,,
08-01-2025,23746.65,23751.85,23496.15,23688.95,23645.65,266375381,250133324.9,1.06,23811.38213,23928.06954,24151.66232,24216.27579,23700.66827,23508.01851,,42.634054,40.96994949,38.75,0.16,-57.7,255.7,22.57,WEAK,2.03,NONE,75.4,STRONG DEFEND,14.6575,1.330798479,219.3716077,23966.02161,23527.27839,INSIDE,,,,,,
09-01-2025,23674.75,23689.5,23503.05,23526.5,23573.01667,273566395,254449009.1,1.08,23759.58538,23889.82482,24127.14615,24202.61686,23698.93525,23508.01851,,39.50878047,40.92549366,-14.2,-0.06,-148.25,186.45,79.51,STRONG,7.91,NONE,12.58,MILD,14.915,1.756779806,222.6395038,23897.3895,23452.1105,INSIDE,,,,,,
10-01-2025,23551.9,23596.6,23344.35,23431.5,23457.48333,261022434,254197574.3,1.03,23699.93349,23846.17484,24099.86591,24187.34722,23696.2742,,24010.80893,37.76531601,41.18844144,25.4,0.11,-120.4,252.25,47.73,MODERATE,17.72,MILD,34.55,MODERATE,15.9975,7.257794167,237.8617571,23789.76176,23314.03824,INSIDE,,,,,,
13-01-2025,23195.4,23340.95,23047.25,23085.95,23158.05,316481107,254517587.1,1.24,23588.30013,23773.77247,24060.1045,24165.53737,23690.20132,,23780.06715,32.1993718,40.72965361,-236.1,-1.01,-109.45,293.7,37.27,WEAK,49.56,STRONG REJECT,13.18,MILD,15.47,-3.297390217,227.5264628,23422.92646,22967.87354,INSIDE,,,,,,
14-01-2025,23165.9,23264.95,23134.15,23176.05,23191.71667,311235510,260701781.1,1.19,23513.34556,23716.84652,24025.43569,24145.94356,23685.08539,,23739.92372,34.89380021,40.49476395,79.95,0.35,10.15,130.8,7.76,INDECISION,67.97,STRONG REJECT,24.27,MODERATE,15.2575,-1.373626374,223.6704314,23389.57043,22942.22957,INSIDE,,,,,,
15-01-2025,23250.45,23293.65,23146.45,23213.2,23217.76667,228039156,258859687.3,0.88,23458.77364,23668.88019,23993.58331,24127.47339,23680.39001,,23711.22897,36.0227566,40.2936521,74.4,0.32,-37.25,147.2,25.31,WEAK,29.35,MODERATE,45.35,STRONG DEFEND,15.465,1.359986892,226.9919957,23477.442,23023.458,INSIDE,,,,,,
16-01-2025,23377.25,23391.65,23272.05,23311.8,23325.16667,299416081,262063164.6,1.14,23432.05116,23634.87255,23966.84671,24111.32145,23676.72245,,23711.22897,39.04392275,40.1727414,164.05,0.71,-65.45,119.6,54.72,MODERATE,12.04,MILD,33.24,MODERATE,15.7475,1.826705464,232.1109063,23609.36091,23145.13909,INSIDE,,,,,,
17-01-2025,23277.1,23292.1,23100.35,23203.2,23198.55,272945267,262154026.6,1.04,23390.44186,23593.76088,23936.89978,24093.33884,23672.01078,,23652.26354,36.97296626,40.14199849,-34.7,-0.15,-73.9,191.75,38.54,WEAK,7.82,NONE,53.64,STRONG DEFEND,16.415,4.238768058,240.9198623,23518.01986,23036.18014,INSIDE,,,,,,
20-01-2025,23290.4,23391.1,23170.65,23344.75,23302.16667,301455455,255091078.8,1.18,23382.13425,23570.04556,23913.67822,24078.5153,23668.75446,,23652.26354,41.34035352,40.42335152,87.2,0.38,54.35,220.45,24.65,WEAK,21.03,MODERATE,54.32,STRONG DEFEND,17.055,3.898872982,251.3769442,23541.77694,23039.02306,INSIDE,,,,,,
21-01-2025,23421.65,23426.3,22976.85,23024.65,23142.6,312871897,261246761.8,1.2,23317.13711,23518.10312,23878.81437,24057.64668,23662.34546,,23652.26354,35.3712898,40.04425015,76.9,0.33,-397,449.45,88.33,STRONG,1.03,NONE,10.64,MILD,16.7725,-1.656405746,247.5851397,23669.23514,23174.06486,OUT,,,,,,
22-01-2025,23099.15,23169.55,22981.3,23155.35,23102.06667,275951918,266161120.4,1.04,23287.72127,23483.55521,23850.44322,24039.77942,23657.30073,,23584.47593,39.2296132,39.07659876,74.5,0.32,56.2,188.25,29.85,WEAK,7.54,NONE,62.6,STRONG DEFEND,16.695,-0.462065882,243.7401621,23342.89016,22855.40984,INSIDE,,,,,,
23-01-2025,23128.3,23270.8,23090.65,23205.35,23188.93333,275558357,271054949.1,1.02,23272.74468,23457.05947,23825.14545,24023.25607,23652.8037,,23584.47593,40.68840017,38.52634781,-27.05,-0.12,77.05,180.15,42.77,MODERATE,36.33,MODERATE,20.9,MODERATE,16.745,0.299490866,245.5384663,23373.83847,22882.76153,INSIDE,,,,,,
24-01-2025,23183.9,23347.3,23050,23092.2,23163.16667,264336332,275430689.7,0.96,23239.91837,23422.31095,23796.40249,24004.81931,23647.22556,,23584.47593,38.43961415,38.3651968,-21.45,-0.09,-91.7,297.3,30.84,WEAK,54.96,STRONG REJECT,14.19,MILD,18.1325,8.286055539,266.7579819,23450.65798,22917.14202,INSIDE,,,,,,
27-01-2025,22940.15,23007.45,22786.9,22829.15,22874.5,257372790,270052856.5,0.95,23165.23321,23365.81943,23758.47102,23981.53873,23639.0855,,23421.18348,33.76720313,37.70553158,-152.05,-0.66,-111,220.55,50.33,MODERATE,30.51,MODERATE,19.16,MILD,18.195,0.344684958,263.7810666,23203.93107,22676.36893,INSIDE,,,,,,
28-01-2025,22960.45,23137.95,22857.65,22957.25,22984.28333,361868609,278464900.6,1.3,23127.41808,23326.90806,23727.05059,23961.25579,23632.30107,,23421.18348,37.73630647,37.35569247,131.3,0.58,-3.2,280.3,1.14,INDECISION,63.33,STRONG REJECT,35.53,MODERATE,18.64,2.445726848,271.7652098,23232.21521,22688.68479,INSIDE,,,,,,
29-01-2025,23026.75,23183.35,22976.5,23163.1,23107.65,251208119,283279209.7,0.89,23133.90571,23311.30729,23704.93488,23945.45072,23627.6324,,23421.18348,43.58672639,37.64697432,69.5,0.3,136.35,206.85,65.92,STRONG,9.79,NONE,24.29,MODERATE,17.39,-6.706008584,254.0380948,23280.78809,22772.71191,INSIDE,,,,,,
30-01-2025,23169.5,23322.05,23139.2,23249.5,23236.91667,384687127,288353525.5,1.33,23154.92285,23305.42088,23687.07469,23931.66952,23623.86989,,23421.18348,45.88507943,38.22695742,6.4,0.03,80,182.85,43.75,MODERATE,39.68,MODERATE,16.57,MILD,16.2475,-6.56986774,238.7681206,23408.26812,22930.73188,INSIDE,,,,,,
31-01-2025,23296.75,23546.8,23277.4,23508.4,23444.2,326919177,289085508.6,1.13,23219.19142,23324.75223,23680.06783,23923.28794,23622.72094,22898.91029,,52.17305786,39.65364928,47.25,0.2,211.65,269.4,78.56,STRONG,14.25,MILD,7.18,NONE,14.095,-13.24819203,209.131787,23505.88179,23087.61821,OUT,,,,,,
01-02-2025,23528.6,23632.45,23318.3,23482.15,23477.63333,287703637,289567600.1,0.99,23267.00207,23339.74249,23672.30635,23914.55254,23621.32222,22939.16323,,51.51940555,40.84119252,20.2,0.09,-46.45,314.15,14.79,INDECISION,33.06,MODERATE,52.16,STRONG DEFEND,14.3525,1.826888968,213.7269935,23742.32699,23314.87301,INSIDE,,,,,,
03-02-2025,23319.35,23381.6,23222,23361.05,23321.55,347241171,293812796,1.18,23284.1017,23341.77178,23660.10022,23903.59209,23618.73245,22939.16323,,48.50052147,41.73246144,-162.8,-0.69,41.7,159.6,26.13,WEAK,12.88,MILD,61,STRONG DEFEND,14.0175,-2.334088138,206.5227335,23525.87273,23112.82727,INSIDE,,,,,,
04-02-2025,23509.9,23762.75,23423.15,23739.25,23641.71667,376742506,299331152.3,1.26,23366.85593,23379.62685,23663.20413,23900.33779,23619.93163,23005.84647,,56.97900383,43.01353866,148.85,0.64,229.35,339.6,67.54,STRONG,6.92,NONE,25.54,MODERATE,14.0825,0.463706082,210.8625878,23720.76259,23299.03741,OUT,,,,,,
05-02-2025,23801.75,23807.3,23680.45,23696.3,23728.01667,267014345,299003549.8,0.89,23426.75485,23409.78619,23664.50201,23896.29744,23620.69151,23223.45217,,55.8544014,44.3622126,62.5,0.26,-105.45,126.85,83.13,STRONG,4.38,NONE,12.5,MILD,14.175,0.6568436,212.6455435,24014.39554,23589.10446,INSIDE,,,,,,
06-02-2025,23761.95,23773.55,23556.25,23603.35,23644.38333,306978683,301301362.2,1.02,23458.86306,23428.22084,23662.10389,23890.4965,23620.51896,23223.45217,,53.3981042,45.2234805,65.65,0.28,-158.6,217.3,72.99,STRONG,5.34,NONE,21.68,MODERATE,13.685,-3.456790123,205.0038007,23966.9538,23556.9462,INSIDE,,,,,,
07-02-2025,23649.5,23694.5,23443.2,23559.95,23565.88333,368092482,303881931,1.21,23477.24251,23440.76648,23658.09786,23883.95103,23619.91628,23223.45217,,52.24285563,46.42859235,46.15,0.2,-89.55,251.3,35.63,WEAK,17.91,MILD,46.46,STRONG DEFEND,14.445,5.553525758,215.6692202,23865.16922,23433.83078,INSIDE,,,,,,
10-02-2025,23543.8,23568.6,23316.3,23381.6,23422.16667,234202469,300030278.9,0.78,23459.85296,23435.13157,23647.2548,23874.00348,23617.54498,23223.45217,,47.67791702,47.03204262,-16.15,-0.07,-162.2,252.3,64.29,STRONG,9.83,NONE,25.88,MODERATE,14.87,2.942194531,220.8349603,23764.63496,23322.96504,INSIDE,,,,,,
11-02-2025,23383.55,23390.05,22986.65,23071.8,23149.5,281920833,302724362.8,0.93,23389.29788,23400.52857,23624.68795,23858.11826,23612.11468,,23752.44703,40.97955979,47.05283974,1.95,0.01,-311.75,403.4,77.28,STRONG,1.61,NONE,21.11,MODERATE,14.895,0.168123739,219.5304315,23603.08043,23164.01957,OUT,,,,,,
12-02-2025,23050.8,23144.7,22798.35,23045.25,22996.1,279656513,301736384.4,0.93,23326.74372,23366.69251,23601.96489,23842.02186,23606.47423,,23561.34262,40.45500472,47.19679621,-21,-0.09,-5.55,346.35,1.6,INDECISION,27.11,MODERATE,71.29,STRONG DEFEND,14.955,0.402819738,218.1027023,23268.9027,22832.6973,INSIDE,,,,,,
13-02-2025,23055.75,23235.5,22992.2,23031.4,23086.36667,265706855,301374463.8,0.88,23273.04486,23334.75989,23579.5898,23825.96994,23600.7521,,23561.34262,40.16616687,47.65386504,10.5,0.05,-24.35,243.3,10.01,INDECISION,73.88,STRONG REJECT,16.11,MILD,15.015,0.401203611,219.8368195,23275.58682,22835.91318,INSIDE,,,,,,
14-02-2025,23096.45,23133.7,22774.85,22929.25,22945.93333,254479643,299025673.2,0.85,23210.5367,23296.1399,23554.08628,23808.21311,23594.07049,,23553.15428,38.01060768,47.67345799,65.05,0.28,-167.2,358.85,46.59,MODERATE,10.38,MILD,43.03,STRONG DEFEND,15.7225,4.711954712,229.1868924,23325.63689,22867.26311,INSIDE,,,,,,
17-02-2025,22809.9,22974.2,22725.45,22959.5,22886.38333,207393944,293751775.5,0.71,23164.89367,23264.07896,23530.76917,23791.40691,23587.75636,,23428.42842,39.05369021,47.34966969,-119.35,-0.52,149.6,248.75,60.14,STRONG,5.91,NONE,33.95,MODERATE,15.665,-0.36571792,226.7743182,23036.67432,22583.12568,INSIDE,,,,,,
18-02-2025,22963.65,22992.5,22801.5,22945.3,22913.1,210616675,290485013.4,0.73,23124.96754,23233.71906,23507.80959,23774.65232,23581.36375,,23428.42842,38.72428358,46.83818427,4.15,0.02,-18.35,191,9.61,INDECISION,15.1,MILD,75.29,STRONG DEFEND,15.42,-1.56399617,223.4053875,23187.05539,22740.24461,INSIDE,,,,,,
19-02-2025,22847.25,23049.95,22814.85,22932.9,22932.56667,206999204,287057055.7,0.72,23090.04617,23205.06962,23485.26412,23757.98396,23574.91138,,23428.42842,38.41953591,45.85578985,-98.05,-0.43,85.65,235.1,36.43,WEAK,49.79,STRONG REJECT,13.78,MILD,14.6825,-4.782749676,213.2519791,23060.50198,22633.99802,INSIDE,,,,,,
20-02-2025,22821.1,22923.85,22812.75,22913.15,22883.25,240836647,285882071.5,0.84,23057.88323,23177.26776,23462.82827,23741.25457,23568.32669,,23336.73295,37.90783513,44.88353482,-111.8,-0.49,92.05,111.1,82.85,STRONG,9.63,NONE,7.52,NONE,14.53,-1.038651456,209.8825082,23030.98251,22611.21749,INSIDE,,,,,,
21-02-2025,22857.2,22921,22720.3,22795.9,22812.4,242753984,285151131.2,0.85,23010.24992,23140.94702,23436.67422,23722.53468,23560.64085,,23275.67636,34.93320586,43.91444084,-55.95,-0.24,-61.3,200.7,30.54,WEAK,31.79,MODERATE,37.67,MODERATE,14.4425,-0.60220234,208.5926544,23065.79265,22648.60735,INSIDE,,,,,,
24-02-2025,22609.35,22668.05,22518.8,22553.35,22580.06667,214317552,277773578.3,0.77,22927.17721,23084.9854,23402.03406,23699.38251,23550.61806,,23068.28609,29.73508719,41.9684468,-186.55,-0.82,-56,149.25,37.52,WEAK,39.33,MODERATE,23.15,MODERATE,13.715,-5.037216548,195.8993735,22805.24937,22413.45063,INSIDE,,,,,,
25-02-2025,22516.45,22625.3,22513.9,22547.55,22562.25,250279519,277727148.3,0.9,22858.15408,23033.80107,23368.52488,23676.57394,23540.63728,,22994.04887,29.62157896,40.09467377,-36.9,-0.16,31.1,111.4,27.92,WEAK,69.79,STRONG REJECT,2.29,NONE,13.3075,-2.971199417,189.7203401,22706.17034,22326.72966,INSIDE,,,,,,
27-02-2025,22568.95,22613.3,22508.4,22545.05,22555.58333,289230479,272954315.9,1.06,22801.22606,22987.25335,23336.23174,23654.16753,23530.73094,,22942.3691,29.56918344,38.392608,21.4,0.09,-23.9,104.9,22.78,WEAK,42.28,STRONG REJECT,34.94,MODERATE,13.91,4.527522074,198.2047908,22767.15479,22370.74521,INSIDE,,,,,,
28-02-2025,22433.4,22450.35,22104.85,22124.7,22226.63333,551285287,284172621.4,1.94,22678.22132,22905.10541,23288.7207,23623.88104,23516.74058,,22758.89528,22.39599741,36.26068955,-111.65,-0.5,-308.7,345.5,89.35,STRONG,4.91,NONE,5.75,NONE,13.7625,-1.06038821,194.6899445,22628.08994,22238.71006,OUT,,,,,,
03-03-2025,22194.55,22261.55,22004.7,22119.3,22128.51667,282399735,283907426.3,0.99,22576.59927,22830.2668,23242.86106,23594.08736,23502.8357,,22620.90122,22.32108471,34.44948725,69.85,0.32,-75.25,256.85,29.3,WEAK,26.09,MODERATE,44.62,STRONG DEFEND,13.83,0.490463215,193.9995189,22388.54952,22000.55048,INSIDE,,,,,,
04-03-2025,21974.45,22105.05,21964.6,22082.65,22050.76667,253260641,279208399.8,0.91,22486.79031,22759.0652,23197.36259,23564.15791,23488.7045,,22486.92598,21.78839395,33.07868969,-144.85,-0.65,108.2,140.45,77.04,STRONG,15.95,MILD,7.01,NONE,13.67,-1.156905278,190.4070784,22164.85708,21784.04292,INSIDE,,,,,,
05-03-2025,22073.05,22394.9,22067.8,22337.3,22266.66667,305942691,275668409.1,1.11,22459.61025,22718.89709,23163.63464,23539.86369,23477.24774,,22486.92598,33.63869005,32.59181007,-9.6,-0.04,264.25,327.1,80.79,STRONG,17.61,MILD,1.61,NONE,13.725,0.402340892,193.6799008,22266.7299,21879.3701,OUT,,,,,,
06-03-2025,22476.35,22556.45,22245.85,22544.7,22449,372083680,280921875.8,1.32,22475.08112,22702.30689,23139.3627,23520.15748,23467.96866,21882.89337,,41.4232335,32.68160054,139.05,0.62,68.35,310.6,22.01,WEAK,3.78,NONE,74.21,STRONG DEFEND,13.47,-1.857923497,191.4526664,22667.80267,22284.89733,INSIDE,,,,,,
07-03-2025,22508.65,22633.8,22464.75,22552.5,22550.35,289765795,280061231.4,1.03,22489.15728,22688.03957,23116.34847,23500.99595,23458.85951,22067.0497,,41.70021813,32.94514414,-36.05,-0.16,43.85,169.05,25.94,WEAK,48.09,STRONG REJECT,25.97,MODERATE,13.985,3.823311062,199.4541229,22708.10412,22309.19588,INSIDE,,,,,,
10-03-2025,22521.85,22676.75,22429.05,22460.3,22522.03333,293855491,276349381.9,1.06,22483.9105,22666.35008,23090.62108,23480.3881,23448.9236,22068.03976,,39.33263976,32.96506911,-30.65,-0.14,-61.55,247.7,24.85,WEAK,62.54,STRONG REJECT,12.62,MILD,14.0725,0.625670361,201.0829013,22722.9329,22320.7671,INSIDE,,,,,,
11-03-2025,22345.95,22522.1,22314.7,22497.9,22444.9,347924102,282035463.5,1.23,22486.45404,22650.30722,23067.37712,23460.93289,23439.46068,22068.03976,,40.80857214,33.11394687,-114.35,-0.51,151.95,207.4,73.26,STRONG,11.67,MILD,15.07,MILD,13.6925,-2.700302007,194.3187487,22540.26875,22151.63125,INSIDE,,,,,,
12-03-2025,22536.35,22577.4,22329.55,22470.5,22459.15,369736725,286426258.1,1.29,22483.55331,22633.18272,23043.97017,23441.32036,23429.81928,22068.03976,,40.04403844,33.22998276,38.45,0.17,-65.85,247.85,26.57,WEAK,16.56,MILD,56.87,STRONG DEFEND,13.28,-3.012598138,188.9274556,22725.27746,22347.42254,INSIDE,,,,,,
13-03-2025,22541.5,22558.05,22377.35,22397.2,22444.2,287535243,286820194.6,1,22467.85271,22610.70818,23018.60664,23420.64471,23419.54446,22068.03976,,37.99338928,33.23609377,71,0.32,-144.3,180.7,79.86,STRONG,9.16,NONE,10.99,MILD,13.415,1.016566265,190.6844617,22732.18446,22350.81554,INSIDE,,,,,,
17-03-2025,22353.15,22577,22353.15,22508.75,22479.63333,251102239,286089963.8,0.88,22475.28858,22600.99787,22998.61226,23402.58739,23410.48183,22068.03976,,42.7944984,33.79761467,-44.05,-0.2,155.6,223.85,69.51,STRONG,30.49,MODERATE,0,NONE,13.21,-1.528140142,187.9282735,22541.07827,22165.22173,INSIDE,,,,,,
18-03-2025,22662.25,22857.8,22599.2,22834.3,22763.76667,272578844,286994923.9,0.95,22540.56338,22623.21712,22992.16864,23391.33417,23404.74868,22227.3697,,53.99093447,35.53017519,153.5,0.68,172.05,258.6,66.53,STRONG,9.09,NONE,24.38,MODERATE,13.2975,0.662376987,191.5258951,22853.7759,22470.7241,INSIDE,,,,,,
19-03-2025,22874.95,22940.7,22807.95,22907.6,22885.41667,323992121,292824832.7,1.11,22607.29731,22650.30121,22988.85222,23381.75528,23399.80192,22420.32076,,56.07551943,37.41974236,40.65,0.18,32.65,132.75,24.6,WEAK,24.93,MODERATE,50.47,STRONG DEFEND,12.6025,-5.226546343,182.1740213,23057.12402,22692.77598,INSIDE,,,,,,
20-03-2025,23036.6,23216.7,22973.95,23190.65,23127.1,313729818,297980489.9,1.05,22713.36144,22701.763,22996.76586,23377.97102,23397.72081,22608.48161,,63.03950461,39.81047959,129,0.56,154.05,242.75,63.46,STRONG,10.73,MILD,25.81,MODERATE,12.575,-0.218210672,183.9634546,23220.56345,22852.63655,INSIDE,,,,,,
21-03-2025,23168.25,23402.7,23132.8,23350.4,23295.3,540966316,314678845.5,1.72,22829.18663,22763.53795,23010.63387,23377.42506,23397.24996,22770.31529,,66.2881082,42.94563036,-22.4,-0.1,182.15,269.9,67.49,STRONG,19.38,MILD,13.13,MILD,13.7,8.946322068,202.0270888,23370.27709,22966.22291,INSIDE,,,,,,
24-03-2025,23515.4,23708.75,23433.5,23658.35,23600.2,311900413,318232033.8,0.98,22979.94361,22848.75815,23036.0345,23382.98793,23399.84797,23029.83723,,71.49019108,46.45770939,165,0.71,142.95,275.25,51.93,MODERATE,18.31,MILD,29.75,MODERATE,13.635,-0.474452555,203.6980506,23719.09805,23311.70195,INSIDE,,,,,,
25-03-2025,23751.5,23869.6,23601.4,23668.65,23713.21667,338216746,323005171.9,1.05,23105.16295,22926.84308,23060.84295,23388.6446,23402.52261,23195.18978,,71.647779,50.01909403,93.15,0.39,-82.85,268.2,30.89,WEAK,44.03,STRONG REJECT,25.07,MODERATE,13.47,-1.210121012,202.5983062,23954.09831,23548.90169,INSIDE,,,,,,
26-03-2025,23700.95,23736.5,23451.7,23486.85,23558.35,278590831,326218835.8,0.85,23174.5606,22980.17708,23077.54911,23390.58926,23403.36169,23195.18978,,64.83563631,52.24744734,32.3,0.14,-214.1,284.8,75.18,STRONG,12.48,MILD,12.34,MILD,13.3,-1.262063846,198.9259294,23899.87593,23502.02407,OUT,,,,,,
27-03-2025,23433.95,23646.45,23412.2,23591.95,23550.2,510302142,339219967,1.5,23250.44958,23038.44116,23097.72169,23394.5766,23405.23819,23195.18978,,66.80081458,54.0601317,-52.9,-0.23,158,234.25,67.45,STRONG,23.27,MODERATE,9.28,NONE,12.7175,-4.379699248,189.491952,23623.44195,23244.45805,INSIDE,,,,,,
28-03-2025,23600.4,23649.2,23450.2,23519.35,23539.58333,295359904,339526438.2,0.87,23299.34056,23084.24201,23114.25614,23397.04736,23406.37363,23195.18978,,64.13451118,55.6625812,8.45,0.04,-81.05,199,40.73,MODERATE,24.52,MODERATE,34.75,MODERATE,13.7825,8.374287399,205.3844354,23805.78444,23395.01556,INSIDE,,,,,,
01-04-2025,23341.1,23565.15,23136.4,23165.7,23289.08333,375118343,330718091,1.13,23275.04228,23091.99991,23116.27354,23392.46623,23403.97887,,23925.5611,53.03059799,56.64100679,-178.25,-0.76,-175.4,428.75,40.91,MODERATE,52.26,STRONG REJECT,6.83,NONE,13.7225,-0.435334664,203.7635607,23544.86356,23137.33644,INSIDE,,,,,,
02-04-2025,23192.6,23350,23158.45,23332.35,23280.26667,340970371,333646622.8,1.02,23285.46187,23114.89039,23124.74713,23391.27581,23403.26614,,23790.67388,56.82411356,57.78497404,26.9,0.12,139.75,191.55,72.96,STRONG,9.21,NONE,17.83,MILD,13.6,-0.89269448,200.1008192,23392.70082,22992.49918,INSIDE,,,,,,
03-04-2025,23150.3,23306.5,23145.8,23250.1,23234.13333,283196379,335143409.7,0.85,23279.03244,23127.7675,23129.66293,23388.48025,23401.7421,,23729.92911,54.48516649,58.81648318,-182.05,-0.78,99.8,160.7,62.1,STRONG,35.1,MODERATE,2.8,NONE,13.755,1.139705882,202.0043526,23352.30435,22948.29565,INSIDE,,,,,,
04-04-2025,23190.4,23214.7,22857.45,22904.45,22992.2,466776198,343185085.1,1.36,23210.92654,23106.49917,23120.83105,23378.89549,23396.79392,,23596.15829,45.92931844,59.38333527,-59.7,-0.26,-285.95,357.25,80.04,STRONG,6.8,NONE,13.16,MILD,22.7925,65.70338059,333.4096092,23523.80961,22856.99039,INSIDE,,,,,,
07-04-2025,21758.4,22254,21743.65,22161.6,22053.08333,647107618,356936282,1.81,23020.13989,23016.50877,23083.21414,23354.79063,23384.50344,,22911.21163,33.68632401,58.73275138,-1146.05,-5,403.2,510.35,79,STRONG,18.11,MILD,2.89,NONE,20.4425,-10.31040913,286.658724,22045.05872,21471.74128,OUT,,,,,,
08-04-2025,22446.75,22697.2,22270.85,22535.85,22501.3,406248297,362760407.1,1.12,22932.08719,22970.73174,23061.74888,23338.57398,23376.05912,,22911.21163,42.06514547,57.88090931,285.15,1.29,89.1,426.35,20.9,WEAK,37.84,MODERATE,41.26,STRONG DEFEND,21.43,4.830622478,306.4908607,22753.24086,22140.25914,INSIDE,,,,,,
09-04-2025,22460.3,22468.7,22353.25,22399.15,22407.03333,358462687,365990766.9,0.98,22835.18952,22916.29539,23035.76461,23319.97153,23366.33864,,22911.21163,40.07342807,56.73790278,-75.55,-0.34,-61.15,115.45,52.97,MODERATE,7.28,NONE,39.76,MODERATE,20.1075,-6.17125525,284.6814022,22744.9814,22175.6186,INSIDE,,,,,,
11-04-2025,22695.4,22923.9,22695.4,22828.55,22815.95,373244452,367256784.4,1.02,22833.98233,22907.93868,23027.63855,23310.24041,23360.9875,,22911.21163,48.3467707,55.68842179,296.25,1.32,133.15,228.5,58.27,MODERATE,41.73,STRONG REJECT,0,NONE,16.125,-19.80604252,232.9224244,22928.32242,22462.47758,INSIDE,,,,,,
15-04-2025,23368.35,23368.35,23207,23328.55,23301.3,388321931,368186044.7,1.05,22923.90373,22947.9969,23039.439,23310.60297,23360.66474,22373.68496,,55.96946024,54.95137551,539.8,2.36,-39.8,161.35,24.67,WEAK,0,NONE,75.33,STRONG DEFEND,15.865,-1.612403101,233.6098757,23601.95988,23134.74012,INSIDE,,,,,,
